entry_time,exit_time,side,entry_price,exit_price,qty,margin,net_pnl,exit_reason,regime,bars_held,worst_margin_loss_pct
2026-04-16 04:15:00+00:00,2026-04-16 04:45:00+00:00,short,0.18250870000000002,0.18219105,37769.388134632565,344.66209641236077,8.553824538378818,reversal_midline,trending,1,0.05383852934133794
2026-04-16 04:30:00+00:00,2026-04-16 05:00:00+00:00,short,0.18200895000000003,0.18189089999999997,38813.02770558695,353.2159209507396,1.050864180619787,reversal_midline,trending,1,0.09791276747654183
2026-04-16 05:45:00+00:00,2026-04-16 06:15:00+00:00,short,0.1853073,0.18319155,38235.59947518089,354.26678513135937,77.37452598069777,reversal_midline,trending,1,0.117933832072455
2026-04-16 12:15:00+00:00,2026-04-16 12:45:00+00:00,short,0.1887056,0.19068795232799998,45747.58895465287,431.6413111120571,-95.02692453562906,hard_stop,trending,1,0.40215022765620134
2026-04-16 12:30:00+00:00,2026-04-16 13:00:00+00:00,short,0.19190400000000002,0.19179585,35081.539371396946,336.61438657642805,0.4288731343740735,reversal_midline,trending,1,0.07253626813406436
2026-04-16 12:45:00+00:00,2026-04-16 13:15:00+00:00,short,0.19160415000000003,0.19361695159575001,35181.20663991903,337.04325971080215,-74.20092465956334,hard_stop,trending,1,0.4484088679707576
2026-04-16 13:00:00+00:00,2026-04-16 13:30:00+00:00,short,0.19510240000000004,0.19479735,26944.03913547335,262.8423350512388,5.592910607549105,reversal_midline,trending,1,0.1330173283362946
2026-04-16 13:15:00+00:00,2026-04-16 13:45:00+00:00,short,0.19460265000000002,0.19019504999999998,27588.035996301987,268.4352456587879,118.94307425757817,reversal_midline,trending,1,0.05111441185410164
2026-04-16 21:15:00+00:00,2026-04-16 22:00:00+00:00,long,0.19599794999999998,0.19660165000000002,39528.81343058599,387.378319916366,19.983795582715686,reversal_midline,trending,2,0.18346620462101415
2026-04-17 00:30:00+00:00,2026-04-17 01:45:00+00:00,short,0.20189900000000002,0.204019948995,40353.05925230751,407.3621154990817,-89.68179831646377,hard_stop,trending,4,0.24774763619433235
2026-04-17 01:30:00+00:00,2026-04-17 02:00:00+00:00,short,0.2022988,0.20180084999999998,31407.0392095868,317.6803171826179,12.46624178638195,reversal_midline,trending,1,0.03966410082511518
2026-04-17 03:00:00+00:00,2026-04-17 04:15:00+00:00,long,0.19639815,0.1963018,33620.12920885455,330.1465589689999,-6.869432480347425,reversal_midline,trending,4,0.1016455603069584
2026-04-17 04:15:00+00:00,2026-04-17 04:45:00+00:00,long,0.1950975,0.19510240000000004,33140.058328646184,323.27712648865247,-3.0704255756466208,reversal_midline,trending,1,0.08175399479747372
2026-04-17 04:30:00+00:00,2026-04-17 05:15:00+00:00,long,0.1952976,0.193247951688,32791.66778424372,320.2067009130058,-70.39665068413946,hard_stop,trending,2,0.368422346203945
2026-04-17 05:00:00+00:00,2026-04-17 06:15:00+00:00,long,0.19249619999999998,0.19280355,25954.80328742764,249.81005022886637,5.477113985904929,reversal_midline,trending,4,0.13467278834594862
2026-04-17 09:30:00+00:00,2026-04-17 10:15:00+00:00,short,0.19610190000000002,0.19816195045950002,26036.174480183137,255.2871642147713,-56.20211380197157,hard_stop,trending,2,0.2649744852038623
2026-04-17 11:30:00+00:00,2026-04-17 12:00:00+00:00,short,0.1983008,0.19829909999999998,20079.097049815206,199.08505041279975,-2.15569135729031,reversal_midline,trending,1,0.03017637851183651
2026-04-17 12:00:00+00:00,2026-04-17 12:30:00+00:00,short,0.1993003,0.198099,19762.07351975982,196.92935905550942,21.77682037346252,reversal_midline,trending,1,0.030075218150698822
2026-04-17 12:45:00+00:00,2026-04-17 13:15:00+00:00,short,0.20239875000000002,0.20452494886875,21611.416021983532,218.70617942897195,-48.1487176343909,hard_stop,trending,1,0.2372791333938568
2026-04-17 13:00:00+00:00,2026-04-17 13:30:00+00:00,short,0.2046976,0.206847948288,16664.33429552482,170.55746179458106,-37.54865587166774,hard_stop,trending,1,0.2542677588794402
2026-04-17 13:15:00+00:00,2026-04-17 14:15:00+00:00,short,0.20459765,0.20674694831324997,13001.987649703047,133.00880592291333,-29.282224471164007,hard_stop,trending,3,0.28371293609677317
2026-04-17 14:00:00+00:00,2026-04-17 14:30:00+00:00,short,0.20659665,0.20550269999999998,10041.458218393118,103.72658145174933,9.950333616798265,reversal_midline,trending,1,0.03904709974726084
2026-04-17 21:30:00+00:00,2026-04-17 22:15:00+00:00,long,0.2011005,0.1989899502525,11305.483086173092,113.67691506854759,-24.991588427455344,hard_stop,trending,2,0.41775132334330306
2026-04-17 22:00:00+00:00,2026-04-17 22:30:00+00:00,long,0.19779884999999997,0.19860065,8967.22368619355,88.68532664109225,6.301269205191341,reversal_midline,trending,1,0.07066269596612652
2026-04-17 23:15:00+00:00,2026-04-18 00:15:00+00:00,long,0.1970985,0.1950299512425,9638.489977983962,94.98659584628359,-20.977073399214962,hard_stop,trending,3,0.23323363698861319
2026-04-18 00:00:00+00:00,2026-04-18 00:30:00+00:00,long,0.1952976,0.19660165000000002,7579.1532970265525,74.00952244706863,9.141028733802761,reversal_midline,trending,1,0.020235783747469732
2026-04-18 06:30:00+00:00,2026-04-18 07:00:00+00:00,short,0.1981009,0.1966983,8394.76763415728,83.1505511808714,10.945939197131237,reversal_midline,ranging,1,0.010005002501249702
2026-04-18 08:30:00+00:00,2026-04-18 09:00:00+00:00,long,0.1942971,0.19420285,9685.835802799182,94.09649037800264,-1.8536267056876508,reversal_midline,ranging,1,0.020288516915590155
2026-04-18 09:00:00+00:00,2026-04-18 09:30:00+00:00,long,0.1930965,0.19350320000000001,9554.068941934733,92.242863672315,2.9622397920021286,reversal_midline,ranging,1,0.0514250646697388
2026-04-18 09:45:00+00:00,2026-04-18 10:15:00+00:00,long,0.19159574999999998,0.18958495260375,9938.122684278449,95.20510346431713,-20.93060636399891,hard_stop,ranging,1,0.25008383536690915
2026-04-18 10:00:00+00:00,2026-04-18 10:45:00+00:00,long,0.19039514999999999,0.18839695290075,7802.141714252515,74.27449710031823,-16.32906435812446,hard_stop,ranging,2,0.22008438765378113
2026-04-18 10:30:00+00:00,2026-04-18 11:00:00+00:00,long,0.18919455,0.18720895319775,6125.4864627119305,57.945432742193766,-12.739159973425233,hard_stop,ranging,1,0.35884226051966045
2026-04-18 10:45:00+00:00,2026-04-18 11:45:00+00:00,long,0.18679335,0.18483295379175,4840.244341543051,45.20627276876853,-9.938487182688677,hard_stop,ranging,3,0.20272134955553697
2026-04-18 11:30:00+00:00,2026-04-18 12:00:00+00:00,long,0.1852926,0.18610690000000002,3806.7127976055012,35.26778558607985,2.7109129275259494,reversal_midline,ranging,1,0.042376220097294005
2026-04-18 18:30:00+00:00,2026-04-18 19:15:00+00:00,long,0.18319155,0.1831084,4146.337373487564,37.97869851360579,-0.7244687457534144,reversal_midline,trending,2,0.11917034382863147
2026-04-18 19:30:00+00:00,2026-04-18 20:00:00+00:00,long,0.18119055,0.1811094,4112.160349185139,37.25422976785237,-0.7434168573254395,reversal_midline,trending,1,0.05414741552470658
2026-04-18 19:45:00+00:00,2026-04-18 21:15:00+00:00,long,0.1812906,0.18120935,4027.8771111714486,36.51081291052693,-0.6922913281341487,reversal_midline,trending,5,0.17547517631912496
2026-04-19 00:00:00+00:00,2026-04-19 01:00:00+00:00,long,0.17888939999999998,0.17941025,4004.5437664157616,35.81852158239278,1.727059963258606,reversal_midline,trending,3,0.17769638670597176
2026-04-19 10:15:00+00:00,2026-04-19 10:45:00+00:00,long,0.1736868,0.17381305,4323.366144767639,37.545581545651395,0.17023270407643207,reversal_midline,trending,1,0.033024962173291664
2026-04-19 12:00:00+00:00,2026-04-19 13:00:00+00:00,short,0.1771114,0.17718855,4258.993407508249,37.71581424972783,-0.7058216292218789,reversal_midline,trending,3,0.10034362553737246
2026-04-19 13:15:00+00:00,2026-04-19 14:00:00+00:00,short,0.17811090000000002,0.17818905,4155.836910655771,37.00999262050595,-0.6949597754363306,reversal_midline,trending,2,0.12229459286320847
2026-04-19 15:30:00+00:00,2026-04-19 16:00:00+00:00,long,0.17338665,0.17521235000000002,4188.907605639721,36.31503284506962,7.245910589848461,reversal_midline,trending,1,0.03306482938565332
2026-04-19 16:45:00+00:00,2026-04-19 17:45:00+00:00,long,0.17258624999999997,0.17077495730624997,5048.02015628917,43.56094343491808,-9.576765600831711,hard_stop,trending,3,0.2765284024654315
2026-04-19 17:30:00+00:00,2026-04-19 18:15:00+00:00,long,0.17098544999999998,0.16919095770224998,3975.0958732554586,33.984177834086374,-7.471337385983751,hard_stop,trending,2,0.20884233132117314
2026-04-19 18:00:00+00:00,2026-04-19 18:30:00+00:00,long,0.16958475,0.17001495,3126.7953572597326,26.512840448102622,1.0796826713714114,reversal_midline,trending,1,0.057169055590199705
2026-04-19 18:45:00+00:00,2026-04-19 19:15:00+00:00,long,0.16958475,0.17101445,3254.127876412712,27.592523119474034,4.375338287056306,reversal_midline,trending,1,0.0
2026-04-19 22:30:00+00:00,2026-04-19 23:45:00+00:00,short,0.1731134,0.17493195626699998,3693.2856042952585,31.96786140653034,-7.037805407497619,hard_stop,trending,4,0.21796117458267106
2026-04-19 23:30:00+00:00,2026-04-20 00:00:00+00:00,short,0.17361315,0.1736868,2871.908723392522,24.93005599903272,-0.4857976842066272,reversal_midline,trending,1,0.07912419076550557
2026-04-20 00:15:00+00:00,2026-04-20 00:45:00+00:00,short,0.17641175,0.17648819999999998,2771.273264374521,24.444258314826097,-0.45635939016989724,reversal_midline,trending,1,0.032679229132978944
2026-04-20 00:30:00+00:00,2026-04-20 01:00:00+00:00,short,0.17631180000000002,0.17478734999999998,2721.076969851842,23.9878989246562,3.909303833890856,reversal_midline,trending,1,0.10075332450805652
2026-04-20 02:30:00+00:00,2026-04-20 03:00:00+00:00,short,0.1789105,0.17838914999999997,3118.5651773984264,27.897202758547056,1.3472983936401064,reversal_midline,trending,1,0.07707764496773634
2026-04-20 07:15:00+00:00,2026-04-20 07:45:00+00:00,short,0.18440775,0.1832916,3171.7214869968498,29.244501152187166,3.2485569554241223,reversal_midline,trending,1,0.0425415960012508
2026-04-20 09:30:00+00:00,2026-04-20 10:00:00+00:00,short,0.1887056,0.18789389999999997,3443.78313177895,32.49305810761129,2.471087016680968,reversal_midline,trending,1,0.12658871808785876
2026-04-20 14:00:00+00:00,2026-04-20 14:30:00+00:00,long,0.18179085,0.18230880000000002,3846.63420895961,34.96414512429226,1.6422246462406402,reversal_midline,trending,1,0.020996656322360824
2026-04-20 14:45:00+00:00,2026-04-20 15:15:00+00:00,long,0.1804902,0.18050970000000002,4056.3276865484,36.6063697705329,-0.2869850824149718,reversal_midline,trending,1,0.12080434283966505
2026-04-20 18:30:00+00:00,2026-04-20 19:15:00+00:00,short,0.1835082,0.18279135,3958.339157391106,36.31938468811793,2.475050961950954,reversal_midline,trending,2,0.07539717571203819
2026-04-20 20:30:00+00:00,2026-04-20 21:00:00+00:00,short,0.18410790000000002,0.18389189999999997,4214.315154327313,38.794435650068884,0.5225752898525532,reversal_midline,trending,1,0.07518417189050261
2026-04-20 23:00:00+00:00,2026-04-21 01:00:00+00:00,long,0.1810905,0.18120935,4342.249973347187,39.31701093992144,0.08361018607119006,reversal_midline,trending,7,0.15356962402776392
2026-04-21 01:45:00+00:00,2026-04-21 02:45:00+00:00,long,0.1794897,0.17941025,4390.293273206499,39.40062112599263,-0.7427278096160818,reversal_midline,trending,3,0.11027930850628309
2026-04-21 03:00:00+00:00,2026-04-21 03:30:00+00:00,long,0.1776888,0.1777111,4351.190769072282,38.65789331637655,-0.2895716369019787,reversal_midline,trending,1,0.12255133694414062
2026-04-21 03:15:00+00:00,2026-04-21 04:00:00+00:00,long,0.17788890000000002,0.17811090000000002,4313.73983193719,38.368321679474576,0.5352921914320773,reversal_midline,trending,2,0.03248094737783061
2026-04-21 09:30:00+00:00,2026-04-21 10:00:00+00:00,short,0.18140925,0.1810905,4289.044122160986,38.903613870906646,0.9784384584332606,reversal_midline,ranging,1,0.02102979864588132
2026-04-21 12:00:00+00:00,2026-04-21 12:45:00+00:00,long,0.17938964999999998,0.17750695562325,4446.4162039827725,39.882052329339906,-8.767970496525786,hard_stop,ranging,2,0.3110157135598377
2026-04-21 12:30:00+00:00,2026-04-21 13:00:00+00:00,long,0.1772886,0.17801095000000003,3509.992388998968,31.114081832814122,2.2236683231148495,reversal_midline,ranging,1,0.009995002498749975
2026-04-21 21:00:00+00:00,2026-04-21 22:15:00+00:00,short,0.1791104,0.17898945,3722.5923403586808,33.33775015592897,0.11698260389301618,reversal_midline,ranging,4,0.14400057171442884
2026-04-21 23:30:00+00:00,2026-04-22 02:30:00+00:00,short,0.18100945000000002,0.18291095427225001,3696.4625614653805,33.454732759821994,-7.3986338410818995,hard_stop,ranging,11,0.3525285558295421
2026-04-22 02:15:00+00:00,2026-04-22 03:15:00+00:00,short,0.18400795000000003,0.18594095351475004,2832.062301519048,26.056098918740098,-5.736315968610428,hard_stop,ranging,3,0.2817323925406437
2026-04-22 03:00:00+00:00,2026-04-22 04:45:00+00:00,short,0.18610690000000002,0.1880619529845,2183.667875842289,20.319782950129667,-4.493781471847074,hard_stop,ranging,6,0.4613584987982706
2026-04-22 04:30:00+00:00,2026-04-22 05:00:00+00:00,short,0.19010490000000002,0.190095,1664.9756506310557,15.826001478282592,-0.14177263502678505,reversal_midline,ranging,1,0.0
2026-04-22 04:45:00+00:00,2026-04-22 05:15:00+00:00,short,0.18990500000000002,0.18959474999999998,1651.797355862753,15.684228843255807,0.3557559587563407,reversal_midline,ranging,1,0.0521313288223054
2026-04-22 05:15:00+00:00,2026-04-22 06:00:00+00:00,short,0.19160415000000003,0.19119555,1674.283652208175,16.03998480201215,0.5238834803472733,reversal_midline,ranging,2,0.07263412613974907
2026-04-22 08:15:00+00:00,2026-04-22 08:45:00+00:00,short,0.1971014,0.199171950207,1680.745878249411,16.563868282359422,-3.6465774261288013,hard_stop,trending,1,0.7202992977218814
2026-04-22 08:30:00+00:00,2026-04-22 09:15:00+00:00,short,0.19800095,0.20008094997974998,1304.7705939017587,12.917290856230622,-2.84377419815855,hard_stop,trending,2,0.28273096669485653
2026-04-22 10:30:00+00:00,2026-04-22 11:00:00+00:00,long,0.19119555,0.1915042,1053.7396563959853,10.073516658072071,0.2244202691796861,reversal_midline,trending,1,0.020455497002936397
2026-04-22 11:00:00+00:00,2026-04-22 11:45:00+00:00,long,0.1902951,0.19040475,1082.3123587787345,10.297936927251758,0.015666511980053685,reversal_midline,trending,2,0.06254496306000389
2026-04-22 11:30:00+00:00,2026-04-22 12:00:00+00:00,long,0.19059525,0.19100445,1082.2518860498162,10.313603439231812,0.3292698062401161,reversal_midline,trending,1,0.020488443442318753
2026-04-22 12:00:00+00:00,2026-04-22 13:15:00+00:00,long,0.19079535,0.18879295280175,1115.632351152366,10.642873245471929,-2.3398093419057084,hard_stop,trending,4,0.2930207680637921
2026-04-22 13:00:00+00:00,2026-04-22 14:45:00+00:00,long,0.18949470000000002,0.18980505000000003,876.3373227394981,8.303063903566219,0.1888726562545259,reversal_midline,trending,6,0.17886516087257545
2026-04-22 15:30:00+00:00,2026-04-22 16:00:00+00:00,short,0.19200395,0.19079535,884.5585270324641,8.491936559820745,0.9759910739769205,reversal_midline,trending,1,0.020421454871111053
2026-04-22 19:15:00+00:00,2026-04-22 19:45:00+00:00,long,0.1882941,0.1863179534205,1005.6531387651196,9.467927633797665,-2.081500457169511,hard_stop,trending,1,0.2542936820643857
2026-04-22 19:30:00+00:00,2026-04-22 20:00:00+00:00,long,0.18699345,0.1873063,790.0198832235196,7.386427176628153,0.1658291729642783,reversal_midline,trending,1,0.031386126091582416
2026-04-22 20:00:00+00:00,2026-04-22 21:15:00+00:00,long,0.1864932,0.18640675,809.9229730191162,7.552256349592432,-0.14552290005316276,reversal_midline,trending,4,0.095789015363564
2026-04-22 22:30:00+00:00,2026-04-22 23:30:00+00:00,long,0.18489239999999998,0.182951954262,801.1939322048141,7.406733449539269,-1.6283520172159043,hard_stop,trending,3,0.21551994565487573
2026-04-22 23:15:00+00:00,2026-04-23 00:15:00+00:00,long,0.1834917,0.18156595460850003,629.8248293872,5.778381432323364,-1.2761226044669787,hard_stop,trending,3,0.20618916277956945
2026-04-23 00:00:00+00:00,2026-04-23 00:30:00+00:00,long,0.1816908,0.18320835,495.59568540139463,4.5022588278563855,0.7068806212942168,reversal_midline,trending,1,0.06503356251389751
2026-04-23 06:45:00+00:00,2026-04-23 07:15:00+00:00,short,0.18320835,0.18319155,568.6574273662311,5.2091394491506025,-0.042535561350567797,reversal_midline,ranging,1,0.020921535508617965
2026-04-23 10:00:00+00:00,2026-04-23 10:30:00+00:00,long,0.18039014999999997,0.18030980000000002,572.825499374554,5.166603887800035,-0.09768106112049918,reversal_midline,ranging,1,0.009995002498748774
2026-04-23 10:15:00+00:00,2026-04-23 11:00:00+00:00,long,0.1804902,0.178595955351,561.6839946633708,5.068922826679535,-1.11439013786149,hard_stop,ranging,2,0.25377555124876505
2026-04-23 10:45:00+00:00,2026-04-23 11:15:00+00:00,long,0.1792896,0.17961015,441.1335279701717,3.9545326888180448,0.10182467416456159,reversal_midline,ranging,1,0.0546155493681738
2026-04-23 14:45:00+00:00,2026-04-23 15:15:00+00:00,short,0.18160915,0.18119055,446.71288456364744,4.056357362982607,0.14647718835188242,reversal_midline,ranging,1,0.04304298544429046
2026-04-23 15:15:00+00:00,2026-04-23 15:45:00+00:00,short,0.18340825,0.18533495366625,458.3037623808622,4.2028345513344885,-0.9252646386335306,hard_stop,ranging,1,0.2280977000761965
2026-04-23 15:30:00+00:00,2026-04-23 16:00:00+00:00,short,0.18400795000000003,0.18399195,356.24220721995516,3.277569912700958,-0.030350045938033317,reversal_midline,ranging,1,0.1404341497201573
2026-04-23 17:30:00+00:00,2026-04-23 18:00:00+00:00,long,0.17918955,0.18020985,362.4340668038873,3.247219866762925,0.33722683182278756,reversal_midline,ranging,1,0.09928592376062297
2026-04-23 21:30:00+00:00,2026-04-23 22:00:00+00:00,short,0.1833083,0.1830915,391.08394967229657,3.5844466985857126,0.04896373005317566,reversal_midline,ranging,1,0.031826163899834954
2026-04-23 22:00:00+00:00,2026-04-23 23:00:00+00:00,short,0.18320835,0.18319155,396.6424487354303,3.6334104286388884,-0.029668845249355515,reversal_midline,ranging,3,0.09733726656017826
2026-04-24 00:15:00+00:00,2026-04-24 01:00:00+00:00,short,0.18390800000000002,0.18359175,391.90699517036046,3.603741583389533,0.08793415653554384,reversal_midline,ranging,2,0.07525501881375148
2026-04-24 03:15:00+00:00,2026-04-24 08:00:00+00:00,long,0.18239114999999997,0.18240875,404.8086477797939,3.691675739925077,-0.03716749587567171,reversal_midline,ranging,18,0.19640755595871445
2026-04-24 09:45:00+00:00,2026-04-24 10:30:00+00:00,long,0.18089039999999998,0.18120935,404.05773264356816,3.654508244049405,0.09229691283272032,reversal_midline,ranging,2,0.06527709596529069
2026-04-24 11:45:00+00:00,2026-04-24 12:15:00+00:00,short,0.18360815000000003,0.18369180000000002,408.1305929918824,3.7468051568821252,-0.07161671070361436,reversal_midline,ranging,1,0.0426832904748478
2026-04-24 15:45:00+00:00,2026-04-24 16:15:00+00:00,short,0.18430780000000002,0.18399195,398.809865472705,3.675188446178511,0.08924370257178477,reversal_midline,ranging,1,0.03170782788356919
2026-04-24 19:00:00+00:00,2026-04-24 19:30:00+00:00,short,0.18440775,0.1844922,408.2726619407585,3.7644321487502954,-0.0721315674449695,reversal_midline,ranging,1,0.0425415960012508
2026-04-24 19:45:00+00:00,2026-04-24 20:15:00+00:00,short,0.1851074,0.18519254999999998,398.9360318718026,3.692300581305326,-0.07090090127770707,reversal_midline,ranging,1,0.03161407917781828
2026-04-24 20:30:00+00:00,2026-04-24 21:00:00+00:00,short,0.18620685,0.18559275,388.9652480590933,3.621399680027619,0.20270927792252372,reversal_midline,ranging,1,0.02074574592717755
2026-04-24 22:00:00+00:00,2026-04-25 01:30:00+00:00,long,0.18279135,0.1831084,418.4124640416675,3.8241089579501426,0.09057586430420446,reversal_midline,ranging,13,0.1959994277628561
2026-04-25 02:15:00+00:00,2026-04-25 02:45:00+00:00,short,0.18400795000000003,0.18409199999999998,425.4908358312069,3.914684822254347,-0.07491829360032162,reversal_midline,ranging,1,0.03174319370439813
2026-04-25 02:30:00+00:00,2026-04-25 03:00:00+00:00,short,0.18390800000000002,0.18359175,417.5747143848038,3.8397665286540255,0.09369335263851747,reversal_midline,ranging,1,0.042630010657500016
2026-04-25 03:45:00+00:00,2026-04-25 05:00:00+00:00,short,0.18400795000000003,0.18359175,427.5315149473207,3.933459881292543,0.13864850236229392,reversal_midline,ranging,4,0.15130324532173503
2026-04-25 07:00:00+00:00,2026-04-25 07:30:00+00:00,long,0.1826913,0.18260865,445.79116615348806,4.072108383654837,-0.07755651255915891,reversal_midline,ranging,1,0.0
2026-04-25 07:15:00+00:00,2026-04-25 07:45:00+00:00,long,0.18279135,0.1829085,437.06136762988825,3.994551871095678,0.011243420072084665,reversal_midline,ranging,1,0.02093643927898985
2026-04-25 11:00:00+00:00,2026-04-25 12:00:00+00:00,long,0.1826913,0.1807739548065,438.5315875652276,4.005795291167763,-0.8846394692611697,hard_stop,ranging,3,0.20704872098452554
2026-04-25 11:45:00+00:00,2026-04-25 12:15:00+00:00,long,0.18139065,0.18140925,344.13635122941486,3.121155821906593,-0.02481222232022945,reversal_midline,ranging,1,0.0871764889755868
2026-04-25 12:45:00+00:00,2026-04-25 13:15:00+00:00,long,0.18089039999999998,0.1815092,342.34471255371915,3.0963435995863637,0.1808265114053561,reversal_midline,ranging,1,0.032107839885363566
2026-04-25 15:45:00+00:00,2026-04-25 16:15:00+00:00,long,0.17898945,0.17901045000000002,366.1858406729246,3.27717011099172,-0.02508372093144163,reversal_midline,ranging,1,0.03234268835397803
2026-04-25 16:15:00+00:00,2026-04-25 17:30:00+00:00,long,0.17888939999999998,0.17701195574699996,363.58625944972465,3.2520863900602786,-0.7149631439409426,hard_stop,ranging,4,0.2559570326693442
2026-04-25 17:15:00+00:00,2026-04-25 17:45:00+00:00,long,0.17698845,0.17701145000000001,286.6993011260719,2.537123246119336,-0.018778797056268587,reversal_midline,ranging,1,0.055195692148273114
2026-04-25 22:30:00+00:00,2026-04-25 23:00:00+00:00,short,0.17861065,0.17798894999999998,281.99264143129955,2.518344449063067,0.15017520939351137,reversal_midline,ranging,1,0.010005002501249288
2026-04-25 23:00:00+00:00,2026-04-25 23:30:00+00:00,short,0.1787106,0.17838914999999997,298.64145254468156,2.6685196584565785,0.06933709790966078,reversal_midline,ranging,1,0.0
2026-04-25 23:30:00+00:00,2026-04-26 00:15:00+00:00,short,0.17861065,0.17818905,306.57262110251986,2.7378567563662393,0.09916553587787989,reversal_midline,ranging,2,0.010005002501249288
2026-04-26 02:00:00+00:00,2026-04-26 04:30:00+00:00,short,0.1787106,0.180587954853,317.49905067121017,2.837022292244119,-0.627430350089112,hard_stop,ranging,9,0.24502183977895076
2026-04-26 04:15:00+00:00,2026-04-26 05:15:00+00:00,short,0.18010990000000002,0.18200195449950002,245.36040963378548,2.209591942155007,-0.486447245285079,hard_stop,ranging,3,0.2543002911000439
